asin,keyword,match_type,date,impressions,clicks,cpc,ad_spend,attributed_sales,attributed_units,acos,roas
Slim02,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,27,4,31.64,94.93,0.0,0,0.0,0.0
Slim02,naturacare naturals,PHRASE,2026-01-02,164,4,17.75,51.39,0.0,0,0.0,0.0
Slim02,naturacare naturals,BROAD,2026-01-02,5,0,30.46,3.19,0.0,0,0.0,0.0
Slim02,naturacare naturals weight loss powder,BROAD,2026-01-02,528,27,13.1,284.97,7626.3,7,0.03736674403052594,26.761764396252236
Slim02,naturacare weight loss powder,BROAD,2026-01-02,173,9,13.55,98.23,685.0,1,0.14340145985401462,6.973429705792528
Slim02,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,4716,64,25.34,1317.61,3910.36,4,0.33695363086774616,2.9677673970294705
Slim02,weight loss powder,BROAD,2026-01-02,4,1,21.59,14.4,0.0,0,0.0,0.0
Slim02,weight loss powder,PHRASE,2026-01-02,25,4,22.98,68.95,0.0,0,0.0,0.0
Slim01,naturacare naturals,PHRASE,2026-01-02,320,5,17.02,65.7,0.0,0,0.0,0.0
LKN-AS-02,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,10,1,13.8,8.28,0.0,0,0.0,0.0
F4-YFRN-XJE0,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,42,1,27.29,15.92,0.0,0,0.0,0.0
LKN-AS-02,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,0,0,12.08,2.42,0.0,0,0.0,0.0
6A-X1F7-F5Q6,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,1,1,13.84,13.84,0.0,0,0.0,0.0
6A-X1F7-F5Q6,naturacare naturals,BROAD,2026-01-02,31,0,20.61,7.91,0.0,0,0.0,0.0
6A-X1F7-F5Q6,naturacare naturals,PHRASE,2026-01-02,1051,13,12.01,127.49,1947.93,5,0.06544896377179878,15.279080712212723
6A-X1F7-F5Q6,saffron gel,PHRASE,2026-01-02,20,7,15.54,93.27,458.59,1,0.20338428661767594,4.916800686179908
6A-X1F7-F5Q6,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,1,1,7.63,7.63,0.0,0,0.0,0.0
6Z-V54C-G5K5,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,95,1,11.33,11.33,0.0,0,0.0,0.0
6Z-V54C-G5K5,naturacare naturals,BROAD,2026-01-02,22,0,11.74,1.23,0.0,0,0.0,0.0
54-N90S-Z2EK,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,396,8,5.38,36.77,0.0,0,0.0,0.0
6Z-V54C-G5K5,naturacare naturals,PHRASE,2026-01-02,738,4,6.84,19.81,632.78,2,0.03130629918771137,31.942453306410904
6Z-V54C-G5K5,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,67,1,11.26,9.0,0.0,0,0.0,0.0
abcmalt-200g,abc malt powder,EXACT,2026-01-02,165,1,19.88,19.88,0.0,0,0.0,0.0
abcmalt-200g,abc malt powder,PHRASE,2026-01-02,1561,36,20.23,586.65,585.84,1,1.0013826300696436,0.9986192789567886
abcmalt-200g,abc powder,PHRASE,2026-01-02,1,1,12.38,12.38,0.0,0,0.0,0.0
abcmalt-200g,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,2474,41,24.21,798.78,2343.36,5,0.3408695206882425,2.9336738526252537
abcmalt-200g,naturacare abc malt powder,EXACT,2026-01-02,785,9,26.88,188.16,0.0,0,0.0,0.0
abcmalt-200g,naturacare naturals,PHRASE,2026-01-02,495,2,26.87,51.86,0.0,0,0.0,0.0
6Z-V54C-G5K5,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,2,0,11.96,2.39,0.0,0,0.0,0.0
54-N90S-Z2EK,nalangu maavu,BROAD,2026-01-02,461,23,19.55,371.41,1549.96,4,0.23962553872357997,4.173177889663714
54-N90S-Z2EK,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,430,38,15.63,480.65,1497.71,4,0.3209232762016679,3.116009570373453
54-N90S-Z2EK,naturacare naturals,BROAD,2026-01-02,17,0,39.88,9.74,0.0,0,0.0,0.0
LKN-AS-02,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,3,0,14.47,2.89,0.0,0,0.0,0.0
07-IRQL-T5BS,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,1,1,13.97,11.17,0.0,0,0.0,0.0
07-IRQL-T5BS,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,13,1,16.73,13.38,0.0,0,0.0,0.0
07-IRQL-T5BS,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,40,3,15.95,38.27,0.0,0,0.0,0.0
09-NY8V-51DZ,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,17,1,10.83,4.95,0.0,0,0.0,0.0
09-NY8V-51DZ,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,42,1,18.48,8.45,0.0,0,0.0,0.0
09-NY8V-51DZ,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,50,3,12.17,25.04,0.0,0,0.0,0.0
09-NY8V-51DZ,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,188,6,15.6,78.46,0.0,0,0.0,0.0
0Y-IUMK-9L39,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,60,6,8.07,36.31,299.5,1,0.12123539232053424,8.248416414210961
0Y-IUMK-9L39,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,1,1,8.52,7.66,0.0,0,0.0,0.0
0Y-IUMK-9L39,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,42,4,8.01,28.85,150.64,1,0.1915161975570898,5.221490467937608
2V-LWYR-38TF,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,6,1,10.85,5.43,0.0,0,0.0,0.0
2V-LWYR-38TF,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,1,1,4.41,2.2,0.0,0,0.0,0.0
54-N90S-Z2EK,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,140,4,20.57,70.3,0.0,0,0.0,0.0
54-N90S-Z2EK,herbal bathing powder,PHRASE,2026-01-02,79,4,32.1,96.3,0.0,0,0.0,0.0
54-N90S-Z2EK,naturacare natural,PHRASE,2026-01-02,1724,26,10.16,213.42,516.65,1,0.413084293041711,2.4208134195483084
54-N90S-Z2EK,naturacare naturals,PHRASE,2026-01-02,558,8,23.24,157.01,1303.45,1,0.12045724807242317,8.30170052862875
abcmalt-200g,naturacare naturals,BROAD,2026-01-02,15,0,46.1,3.22,0.0,0,0.0,0.0
abcmalt-200g,naturacare naturals abc malt,EXACT,2026-01-02,260,2,22.16,44.32,0.0,0,0.0,0.0
6A-X1F7-F5Q6,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,15,2,5.21,10.43,342.5,1,0.030452554744525545,32.83796740172579
B0-BVJJ-KPBN,naturacare naturals,PHRASE,2026-01-02,521,4,22.95,66.45,0.0,0,0.0,0.0
HD001,hair dye,BROAD,2026-01-02,79,16,21.44,278.78,1826.69,5,0.15261483886154736,6.552442786426574
HD001,henna hair dye,BROAD,2026-01-02,280,6,26.6,133.0,0.0,0,0.0,0.0
HD001,naturacare hair,PHRASE,2026-01-02,28,11,4.63,41.66,456.68,1,0.09122361390908294,10.962073931829094
HD001,naturacare natural hair dye black,EXACT,2026-01-02,4,1,10.11,10.11,0.0,0,0.0,0.0
HD001,naturacare naturals,PHRASE,2026-01-02,591,17,5.29,71.43,913.34,2,0.07820745833972015,12.786504269914602
HD001,naturacare naturals,BROAD,2026-01-02,18,1,9.07,4.43,0.0,0,0.0,0.0
HD001,naturacare naturals hair dye,EXACT,2026-01-02,128,42,9.0,306.17,3562.05,9,0.08595331340099101,11.634222817389032
HD001,laxmi  natural hair dye,EXACT,2026-01-02,15,4,3.95,11.84,0.0,0,0.0,0.0
HD001,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,2,2,25.62,51.24,0.0,0,0.0,0.0
HD001,natural hair dye,BROAD,2026-01-02,524,2,62.02,124.04,456.68,1,0.2716125076640098,3.6817155756207676
HD001,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,15,7,15.78,94.69,0.0,0,0.0,0.0
J8-HEEW-PU4E,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,54,2,11.62,23.24,0.0,0,0.0,0.0
J8-HEEW-PU4E,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,1,0,12.26,4.91,0.0,0,0.0,0.0
J8-HEEW-PU4E,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,38,2,11.54,18.46,0.0,0,0.0,0.0
KV-CO22-5TQK,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,79,1,18.24,13.42,0.0,0,0.0,0.0
abcmalt-200g,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,63,11,31.76,285.86,0.0,0,0.0,0.0
KV-CO22-5TQK,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,27,2,17.04,30.86,0.0,0,0.0,0.0
HD001,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,77,4,15.69,47.06,0.0,0,0.0,0.0
HD001,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,1,1,5.8,5.8,0.0,0,0.0,0.0
KV-CO22-5TQK,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,2,1,17.77,8.05,0.0,0,0.0,0.0
FR-PG20-IO18,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,72,3,12.7,29.38,0.0,0,0.0,0.0
FR-PG20-IO18,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,269,7,16.27,92.06,0.0,0,0.0,0.0
B0-BVJJ-KPBN,naturacare naturals,BROAD,2026-01-02,16,0,39.38,4.12,0.0,0,0.0,0.0
CA-AE0J-5F22,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,1,1,9.83,4.92,0.0,0,0.0,0.0
CA-AE0J-5F22,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,20,2,9.25,18.51,75.77,1,0.24429193612247596,4.093462992976769
CJ-HXDG-X2A4,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,2439,12,16.08,161.73,0.0,0,0.0,0.0
CJ-HXDG-X2A4,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,57,8,15.67,96.97,0.0,0,0.0,0.0
CJ-HXDG-X2A4,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,836,30,15.02,371.84,1141.65,4,0.32570402487627553,3.070272160068847
CO-WC3X-U97N,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,1013,2,14.69,25.23,0.0,0,0.0,0.0
CO-WC3X-U97N,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,24,1,14.32,15.13,0.0,0,0.0,0.0
CA-AE0J-5F22,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,29,3,9.32,23.29,150.64,1,0.15460701009028147,6.468012022327179
F4-YFRN-XJE0,naturacare naturals,BROAD,2026-01-02,25,0,23.08,5.64,0.0,0,0.0,0.0
F4-YFRN-XJE0,naturacare naturals,PHRASE,2026-01-02,835,8,13.45,90.87,521.92,1,0.17410714285714288,5.743589743589743
F4-YFRN-XJE0,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,130,6,20.73,108.84,0.0,0,0.0,0.0
F4-YFRN-XJE0,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,120,1,7.14,8.33,0.0,0,0.0,0.0
FR-PG20-IO18,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,24,1,11.29,5.81,0.0,0,0.0,0.0
FR-PG20-IO18,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,60,1,19.27,9.91,0.0,0,0.0,0.0
CO-WC3X-U97N,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-02,348,5,13.73,58.01,0.0,0,0.0,0.0
LKN-Weight-GAIN01,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,59,1,9.74,9.74,0.0,0,0.0,0.0
LKN-HGOIL-200ML,naturacare naturals,PHRASE,2026-01-03,617,7,7.97,44.99,931.59,2,0.048293777305466995,20.706601466992666
LKN-HGOIL-200ML,naturacare naturals,BROAD,2026-01-03,37,0,22.84,8.16,46.98,0,0.17369093231162197,5.75735294117647
LKN-HGOIL-200ML,naturacare products,PHRASE,2026-01-03,9,2,6.82,13.65,0.0,0,0.0,0.0
LKN-HGOIL-200ML,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,2,2,12.6,25.19,0.0,0,0.0,0.0
LKN-HGOIL-200ML,natural hair oil,BROAD,2026-01-03,95,1,20.6,20.6,0.0,0,0.0,0.0
LKN-Weight-GAIN01,weight gain,BROAD,2026-01-03,15,1,28.15,28.15,0.0,0,0.0,0.0
LKN-Redensyl serum,naturacare naturals,BROAD,2026-01-03,14,0,35.01,10.42,25.06,0,0.41580207501995214,2.404990403071017
LKN-Weight-GAIN01,naturacare naturals,BROAD,2026-01-03,40,1,56.91,27.1,117.44,0,0.23075613079019075,4.333579335793358
LKN-Redensyl serum,redensyl serum,BROAD,2026-01-03,6,1,7.81,7.81,0.0,0,0.0,0.0
LKN-Weight-GAIN01,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,7,1,8.01,8.01,0.0,0,0.0,0.0
LKN-Weight-GAIN01,naturacare naturals,PHRASE,2026-01-03,658,9,19.86,149.45,2329.02,5,0.06416862027805686,15.58394111743058
LKN-Weight-GAIN01,naturacare naturals weight gain powder,EXACT,2026-01-03,20,10,5.66,45.26,0.0,0,0.0,0.0
LKN-Weight-GAIN01,naturacare weight gain powder,EXACT,2026-01-03,28,11,7.53,67.73,587.15,1,0.11535382781231374,8.668979772626605
LKN-Weight-GAIN01,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,9,1,16.86,16.86,587.14,1,0.028715468201791737,34.82443653618031
LKN-HGOIL-200ML,naturacare hair oil,BROAD,2026-01-03,71,7,4.37,26.24,2296.39,5,0.011426630493949198,87.51486280487805
LKN-Redensyl serum,naturacare naturals,PHRASE,2026-01-03,232,6,12.22,57.46,496.86,1,0.11564625850340136,8.647058823529411
LKN-HGOIL-200ML,"keyword-group=""category""",TARGETING_EXPRESSION,2026-01-03,2,1,15.45,15.45,0.0,0,0.0,0.0
LKN-Gummies01,gummy hair growth,EXACT,2026-01-03,16,1,47.72,47.72,580.61,1,0.08218942147052238,12.16701592623638
LKN-HGOIL-200ML,hair growth oil,BROAD,2026-01-03,4,2,8.27,16.54,1043.83,2,0.01584549208204401,63.10943168077388
LKN-Weight-GAIN01,weight gainer,EXACT,2026-01-03,53,1,53.4,53.4,0.0,0,0.0,0.0
J8-HEEW-PU4E,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,0,0,4.2,0.9,0.0,0,0.0,0.0
J8-HEEW-PU4E,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,18,2,8.48,14.53,0.0,0,0.0,0.0
LH-QRXG-BC86,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,5,1,1.51,0.86,0.0,0,0.0,0.0
LH-QRXG-BC86,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,1,1,17.31,19.79,0.0,0,0.0,0.0
LH-QRXG-BC86,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,0,1,17.48,9.99,0.0,0,0.0,0.0
LH-QRXG-BC86,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,18,2,15.31,26.24,0.0,0,0.0,0.0
LKN-AS-02,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,12,1,5.25,2.63,0.0,0,0.0,0.0
LKN-AS-02,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,1,1,10.68,5.34,0.0,0,0.0,0.0
LKN-AS-02,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,1,1,9.83,9.83,0.0,0,0.0,0.0
LKN-Gummies01,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,1,1,2.38,2.38,0.0,0,0.0,0.0
LKN-Gummies01,naturacare biotin hair gummies,PHRASE,2026-01-03,5,1,10.89,10.89,0.0,0,0.0,0.0
LKN-Gummies01,naturacare hair gummies,PHRASE,2026-01-03,11,1,18.6,18.6,0.0,0,0.0,0.0
LKN-Gummies01,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,63,1,36.43,36.43,0.0,0,0.0,0.0
LKN-Gummies01,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,626,12,25.14,251.42,0.0,0,0.0,0.0
LKN-HGOIL-200ML,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,43,1,12.75,12.75,0.0,0,0.0,0.0
LKN-HGOIL-200ML,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,367,2,11.6,23.21,0.0,0,0.0,0.0
LKN-HGOIL-200ML,hair oil,BROAD,2026-01-03,11,2,11.16,22.32,0.0,0,0.0,0.0
LKN-Weight-GAIN01,weight gain powder,EXACT,2026-01-03,44,2,47.39,94.78,0.0,0,0.0,0.0
YF-QA0C-YDO2,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,123,1,21.38,10.37,0.0,0,0.0,0.0
MC-Q0EB-BKWT,naturacare,BROAD,2026-01-03,5,1,7.47,7.47,0.0,0,0.0,0.0
sunscreendrops50ml,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,21,0,1.12,0.32,0.0,0,0.0,0.0
sunscreendrops50ml,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,3,1,12.83,7.33,0.0,0,0.0,0.0
sunscreendrops50ml,naturacare naturals,PHRASE,2026-01-03,350,6,15.48,72.81,0.0,0,0.0,0.0
sunscreendrops50ml,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,1,0,12.95,3.7,0.0,0,0.0,0.0
sunscreendrops50ml,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,71,1,11.34,9.72,0.0,0,0.0,0.0
XA-UIID-K1KF,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,23,0,12.94,4.71,0.0,0,0.0,0.0
XA-UIID-K1KF,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,2,0,9.18,2.23,0.0,0,0.0,0.0
XA-UIID-K1KF,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,15,2,13.36,19.43,0.0,0,0.0,0.0
XA-UIID-K1KF,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,388,2,15.48,30.02,0.0,0,0.0,0.0
Y0-LR81-7OHE,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,12,2,12.19,18.84,0.0,0,0.0,0.0
Y0-LR81-7OHE,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,1,1,8.65,8.91,0.0,0,0.0,0.0
Y0-LR81-7OHE,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,8,8,12.58,77.74,456.68,1,0.17022860646404483,5.874453305891434
Y0-LR81-7OHE,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,204,10,14.57,120.12,0.0,0,0.0,0.0
YF-QA0C-YDO2,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,7,0,17.88,1.63,0.0,0,0.0,0.0
YF-QA0C-YDO2,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,1,0,12.68,0.77,0.0,0,0.0,0.0
YF-QA0C-YDO2,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,5,0,18.45,6.71,0.0,0,0.0,0.0
J8-HEEW-PU4E,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,20,1,11.27,4.83,0.0,0,0.0,0.0
Slim02,weight loss kit,EXACT,2026-01-03,162,1,95.3,95.3,0.0,0,0.0,0.0
LKN-Weight-GAIN01,weight gain powder,PHRASE,2026-01-03,1146,12,36.97,369.69,1761.46,4,0.209877033824214,4.764694744245179
Slim02,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,5632,63,25.43,1296.8,4701.63,6,0.275819237158177,3.625562924120913
Slim02,naturacare naturals weight loss powder,BROAD,2026-01-03,306,5,16.01,64.03,0.0,0,0.0,0.0
QP-AMD8-Y9KH,naturacare naturals,BROAD,2026-01-03,24,0,74.39,13.28,0.0,0,0.0,0.0
QP-AMD8-Y9KH,naturacare naturals,PHRASE,2026-01-03,400,3,25.97,73.26,0.0,0,0.0,0.0
Slim01,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,2686,204,10.76,1786.38,24329.9,41,0.07342323642924961,13.619666588295884
Slim01,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,125,1,1.37,1.37,0.0,0,0.0,0.0
Slim01,herbal weight loss products,BROAD,2026-01-03,2,1,15.22,15.22,0.0,0,0.0,0.0
Slim01,"keyword-group=""category""",TARGETING_EXPRESSION,2026-01-03,17,2,7.93,15.85,0.0,0,0.0,0.0
Slim01,naturacare naturals,PHRASE,2026-01-03,159,5,10.06,37.84,0.0,0,0.0,0.0
Slim01,naturacare naturals,BROAD,2026-01-03,10,0,28.82,6.86,0.0,0,0.0,0.0
Slim01,naturacare naturals weight loss powder,BROAD,2026-01-03,262,1,26.4,26.4,0.0,0,0.0,0.0
Slim01,naturacare weight loss powder,BROAD,2026-01-03,218,7,25.5,152.99,685.0,1,0.22334306569343068,4.477416824629061
Slim01,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,492,6,11.5,57.5,685.0,1,0.08394160583941605,11.91304347826087
Slim01,weight loss powder,BROAD,2026-01-03,7,1,17.21,17.21,0.0,0,0.0,0.0
Slim01,weight loss powder,PHRASE,2026-01-03,38,6,25.26,126.29,685.0,1,0.18436496350364964,5.424024071581281
Slim02,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,7215,185,16.76,2514.17,28653.08,30,0.08774519179089996,11.39663586790074
Slim02,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,28,1,19.97,19.97,0.0,0,0.0,0.0
Slim02,naturacare naturals,BROAD,2026-01-03,12,1,20.08,8.37,125.15,0,0.06687974430683179,14.952210274790922
Slim02,naturacare naturals,PHRASE,2026-01-03,195,8,7.01,46.15,2481.74,2,0.01859582389774916,53.77551462621885
Slim02,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,4,1,14.37,14.37,0.0,0,0.0,0.0
J8-HEEW-PU4E,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,41,1,8.61,5.54,0.0,0,0.0,0.0
sunscreendrops50ml,naturacare naturals,BROAD,2026-01-03,21,0,44.36,13.2,0.0,0,0.0,0.0
HD001,natural hair dye,BROAD,2026-01-03,4,4,7.66,22.97,456.68,1,0.05029780152404309,19.88158467566391
54-N90S-Z2EK,nalangu maavu,BROAD,2026-01-03,400,26,15.59,327.33,516.65,1,0.6335623729797736,1.578376561879449
54-N90S-Z2EK,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,484,11,5.43,48.42,0.0,0,0.0,0.0
6A-X1F7-F5Q6,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,48,1,23.3,23.3,0.0,0,0.0,0.0
6A-X1F7-F5Q6,naturacare naturals,BROAD,2026-01-03,47,1,13.99,5.83,0.0,0,0.0,0.0
6A-X1F7-F5Q6,naturacare naturals,PHRASE,2026-01-03,778,8,4.88,32.16,0.0,0,0.0,0.0
6A-X1F7-F5Q6,naturacare saffron night gel,BROAD,2026-01-03,4,1,3.26,3.26,0.0,0,0.0,0.0
6A-X1F7-F5Q6,naturacare saffron night gel,PHRASE,2026-01-03,9,1,3.38,3.38,0.0,0,0.0,0.0
54-N90S-Z2EK,nalangu maavu,PHRASE,2026-01-03,2,1,12.86,12.86,0.0,0,0.0,0.0
6A-X1F7-F5Q6,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,2,1,10.4,10.4,0.0,0,0.0,0.0
6A-X1F7-F5Q6,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,10,2,7.78,15.56,0.0,0,0.0,0.0
6Z-V54C-G5K5,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,61,1,13.27,5.69,0.0,0,0.0,0.0
6Z-V54C-G5K5,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,30,0,17.37,4.96,0.0,0,0.0,0.0
6Z-V54C-G5K5,naturacare naturals,PHRASE,2026-01-03,484,7,8.94,50.42,1285.61,4,0.03921873663086006,25.49801666005553
6Z-V54C-G5K5,naturacare naturals,BROAD,2026-01-03,29,0,25.6,9.14,64.83,0,0.1409841122936912,7.092997811816192
6Z-V54C-G5K5,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,0,0,6.47,0.92,0.0,0,0.0,0.0
6Z-V54C-G5K5,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,27,1,13.07,14.93,0.0,0,0.0,0.0
6A-X1F7-F5Q6,saffron gel,PHRASE,2026-01-03,17,4,12.09,36.28,0.0,0,0.0,0.0
54-N90S-Z2EK,naturacare naturals,BROAD,2026-01-03,40,1,26.37,15.69,24.8,0,0.6326612903225806,1.5806246016571066
54-N90S-Z2EK,naturacare naturals,PHRASE,2026-01-03,657,12,9.2,86.55,491.85,1,0.17596828301311374,5.6828422876949745
54-N90S-Z2EK,naturacare natural,PHRASE,2026-01-03,1317,12,12.12,121.19,3706.78,5,0.03269414424379111,30.586517039359684
07-IRQL-T5BS,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,32,1,6.01,3.0,580.61,1,0.005166979555984223,193.53666666666666
07-IRQL-T5BS,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,2,1,12.2,6.1,0.0,0,0.0,0.0
07-IRQL-T5BS,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,4,1,11.24,11.24,0.0,0,0.0,0.0
09-NY8V-51DZ,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,11,1,15.2,6.91,0.0,0,0.0,0.0
09-NY8V-51DZ,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,1,0,10.78,3.27,0.0,0,0.0,0.0
09-NY8V-51DZ,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,7,2,15.68,28.51,0.0,0,0.0,0.0
09-NY8V-51DZ,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,175,3,18.17,44.05,0.0,0,0.0,0.0
0Y-IUMK-9L39,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,45,0,5.83,1.25,0.0,0,0.0,0.0
0Y-IUMK-9L39,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,22,0,7.63,1.09,0.0,0,0.0,0.0
0Y-IUMK-9L39,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,0,0,2.84,0.2,0.0,0,0.0,0.0
0Y-IUMK-9L39,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,20,1,5.74,3.28,0.0,0,0.0,0.0
2V-LWYR-38TF,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,4,0,1.29,0.18,0.0,0,0.0,0.0
2V-LWYR-38TF,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-03,1,0,14.8,4.23,0.0,0,0.0,0.0
